qr_file,decoded_text,label,label_name
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_297_benign_images.png,https://www.cdc.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_298_benign_images.png,https://thefoodiephysician.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_299_benign_images.png,https://airandspace.si.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_29_benign_images.png,https://smittenkitchen.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_2_benign_images.png,https://www.behance.net/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_300_benign_images.png,https://levi.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_301_benign_images.png,https://www.barclays.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_302_benign_images.png,https://www.aljazeera.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_303_benign_images.png,https://zenkit.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_304_benign_images.png,https://home.cern/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_305_benign_images.png,https://www.semanticscholar.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_306_benign_images.png,https://books.google.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_307_benign_images.png,https://www.nadiyahussain.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_308_benign_images.png,https://www.who.int/data,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_309_benign_images.png,https://cybersecurityventures.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_30_benign_images.png,https://www.eatsure.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_310_benign_images.png,https://docs.python.org/3/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_311_benign_images.png,https://earth.google.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_312_benign_images.png,https://www.veganricha.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_313_benign_images.png,https://www.loveandlemons.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_314_benign_images.png,https://www.butterandbaggage.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_315_benign_images.png,https://www.evernote.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_316_benign_images.png,https://www.tripadvisor.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_317_benign_images.png,https://ourworldindata.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_318_benign_images.png,https://www.skechers.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_319_benign_images.png,https://www.grubstreet.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_31_benign_images.png,https://www.nasa.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_320_benign_images.png,https://www.cia.gov/the-world-factbook/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_321_benign_images.png,https://www.lonelyplanet.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_322_benign_images.png,https://developer.mozilla.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_323_benign_images.png,https://www.hrw.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_324_benign_images.png,https://www.theguardian.com/international,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_325_benign_images.png,https://ai.stanford.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_326_benign_images.png,https://clockify.me/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_327_benign_images.png,https://www.gnu.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_328_benign_images.png,https://www.europeana.eu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_329_benign_images.png,https://www.dice.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_32_benign_images.png,https://www.perimeterinstitute.ca/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_330_benign_images.png,https://www.google.com/publicdata/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_331_benign_images.png,https://www.dishingouthealth.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_332_benign_images.png,https://www.eso.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_333_benign_images.png,https://keep.google.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_334_benign_images.png,https://www.amazon.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_335_benign_images.png,https://www.ukdataservice.ac.uk/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_336_benign_images.png,https://www.webmd.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_337_benign_images.png,https://blog.malwarebytes.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_338_benign_images.png,https://www.exploit-db.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_339_benign_images.png,https://www.si.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_33_benign_images.png,https://cuttingedgetheatre.co.uk/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_340_benign_images.png,https://www.delish.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_341_benign_images.png,https://www.theinfatuation.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_342_benign_images.png,https://www.space.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_343_benign_images.png,https://www.foodwalas.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_344_benign_images.png,https://replit.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_345_benign_images.png,https://www.appen.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_346_benign_images.png,https://www.campusshoes.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_347_benign_images.png,https://monday.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_348_benign_images.png,https://calendar.google.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_349_benign_images.png,https://www.cisa.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_34_benign_images.png,https://www.ncbi.nlm.nih.gov/pmc/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_350_benign_images.png,https://www.tasteofhome.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_351_benign_images.png,https://www.goibibo.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_352_benign_images.png,https://www.gov.uk/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_353_benign_images.png,https://carissasonline.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_354_benign_images.png,https://www.tensorflow.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_355_benign_images.png,https://security-focus.co.uk/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_356_benign_images.png,https://www.thekitchn.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_357_benign_images.png,https://www.sc.com/en/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_358_benign_images.png,https://deliciouslyella.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_359_benign_images.png,https://www.royalenfield.com/in/en/home/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_35_benign_images.png,https://commoncrawl.org/latest-crawl,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_360_benign_images.png,https://www.sweetandsavorybyshinee.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_361_benign_images.png,https://www.collinsdictionary.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_362_benign_images.png,https://finance.yahoo.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_363_benign_images.png,https://data.un.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_364_benign_images.png,https://www.airtable.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_365_benign_images.png,https://scikit-learn.org/stable/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_366_benign_images.png,https://www.weforum.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_367_benign_images.png,https://esahubble.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_368_benign_images.png,https://www.iea.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_369_benign_images.png,https://www.openaire.eu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_36_benign_images.png,https://code.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_370_benign_images.png,https://www.nasdaq.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_371_benign_images.png,https://www.alignmentforum.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_372_benign_images.png,https://todo.microsoft.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_373_benign_images.png,https://techcrunch.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_374_benign_images.png,https://sourceforge.net/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_375_benign_images.png,https://www.fidelity.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_376_benign_images.png,https://in.hotels.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_377_benign_images.png,https://www.rainforest-alliance.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_378_benign_images.png,https://www.health.harvard.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_379_benign_images.png,https://www.youtube.com/c/Chowhound,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_37_benign_images.png,https://www.chowhound.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_380_benign_images.png,https://www.ft.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_381_benign_images.png,https://apnews.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_382_benign_images.png,https://earthdata.nasa.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_383_benign_images.png,https://www.tastingtable.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_384_benign_images.png,https://www.ipcc.ch/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_385_benign_images.png,https://www.springer.com/in,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_386_benign_images.png,https://www.openculture.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_387_benign_images.png,https://www.eatwell101.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_388_benign_images.png,https://oyc.yale.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_389_benign_images.png,https://ai.google/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_38_benign_images.png,https://learngitbranching.js.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_390_benign_images.png,https://www.securityweek.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_391_benign_images.png,https://bakeschool.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_392_benign_images.png,https://www.sciencedirect.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_393_benign_images.png,https://www.grammy.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_394_benign_images.png,https://angel.co/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_395_benign_images.png,https://www.seriouseats.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_396_benign_images.png,https://openai.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_397_benign_images.png,https://www.mayoclinic.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_398_benign_images.png,https://worldwidescience.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_399_benign_images.png,https://www.youtube.com/c/FoodandWine,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_39_benign_images.png,https://www.simplyrecipes.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_3_benign_images.png,https://www.forbes.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_400_benign_images.png,https://tradingeconomics.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_401_benign_images.png,https://www.cookstars.co.uk/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_402_benign_images.png,https://www.deviantart.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_403_benign_images.png,https://www.cyberseek.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_404_benign_images.png,https://www.sans.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_405_benign_images.png,https://www.wdl.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_406_benign_images.png,https://www.koreanbapsang.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_407_benign_images.png,https://www.wellplated.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_408_benign_images.png,https://www.who.int/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_409_benign_images.png,https://food52.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_40_benign_images.png,https://www.asics.co.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_410_benign_images.png,https://georgiatoday.ge/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_411_benign_images.png,https://philswimming.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_412_benign_images.png,https://dev.to/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_413_benign_images.png,https://openweathermap.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_414_benign_images.png,https://www.deeplearning.ai/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_415_benign_images.png,https://www.thebakingfairy.net/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_416_benign_images.png,https://cooking.nytimes.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_417_benign_images.png,https://www.khanacademy.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_418_benign_images.png,https://www.carbontrust.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_419_benign_images.png,https://www.bet.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_41_benign_images.png,https://shop.mtrfoods.com,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_420_benign_images.png,https://www.tatacliq.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_421_benign_images.png,https://www.jstor.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_422_benign_images.png,https://www.researchgate.net/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_423_benign_images.png,https://scholar.google.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_424_benign_images.png,https://www.clickup.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_425_benign_images.png,https://www.youtube.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_426_benign_images.png,https://www.ema.europa.eu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_427_benign_images.png,https://www.oyorooms.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_428_benign_images.png,https://www.bigbasket.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_429_benign_images.png,https://hubblesite.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_42_benign_images.png,https://www.forksoverknives.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_430_benign_images.png,https://www.naturesbasket.co.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_431_benign_images.png,https://cssbattle.dev/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_432_benign_images.png,https://blinkit.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_433_benign_images.png,https://todoist.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_434_benign_images.png,https://www.geeksforgeeks.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_435_benign_images.png,https://www.zomato.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_436_benign_images.png,https://www.snitch.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_437_benign_images.png,https://www.hdfcbank.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_438_benign_images.png,https://docs.docker.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_439_benign_images.png,https://www.designspiration.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_43_benign_images.png,https://pytorch.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_440_benign_images.png,https://data.oecd.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_441_benign_images.png,https://www.icicibank.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_442_benign_images.png,https://bair.berkeley.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_443_benign_images.png,https://www.csoonline.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_444_benign_images.png,https://www.fifa.com,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_445_benign_images.png,https://www.jackjones.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_446_benign_images.png,https://www.thespruceeats.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_447_benign_images.png,https://www.nsf.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_448_benign_images.png,https://www.eater.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_449_benign_images.png,https://paytm.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_44_benign_images.png,https://www.misrii.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_450_benign_images.png,https://www.dictionary.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_451_benign_images.png,https://www.easemytrip.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_452_benign_images.png,https://scholar.google.com/schhp?hl=en,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_453_benign_images.png,https://www.thefoodcharlatan.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_454_benign_images.png,https://www.carbonbrief.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_455_benign_images.png,https://theculturetrip.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_456_benign_images.png,https://www.prevention.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_457_benign_images.png,https://skyandtelescope.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_458_benign_images.png,https://www.biomedcentral.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_459_benign_images.png,https://www.indeed.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_45_benign_images.png,https://www.worldwildlife.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_460_benign_images.png,https://owasp.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_461_benign_images.png,https://www.nist.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_462_benign_images.png,https://www.morningstar.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_463_benign_images.png,https://www.lloydsbank.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_464_benign_images.png,https://www.marthastewart.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_465_benign_images.png,https://www.science.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_466_benign_images.png,https://www.mindmeister.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_467_benign_images.png,https://ktla.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_468_benign_images.png,https://noshon.vercel.app/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_469_benign_images.png,https://www.gimmesomeoven.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_46_benign_images.png,https://www.bata.com/in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_470_benign_images.png,https://www.asweetpeachef.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_471_benign_images.png,https://www.spglobal.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_472_benign_images.png,https://www.bis.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_473_benign_images.png,https://www.khadims.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_474_benign_images.png,https://www.budgetbytes.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_475_benign_images.png,https://www.postgresql.org/docs/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_476_benign_images.png,https://ntrs.nasa.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_477_benign_images.png,https://www.newscientist.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_478_benign_images.png,https://www.gordonramsay.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_479_benign_images.png,https://minimalistbaker.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_47_benign_images.png,https://dafunshop.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_480_benign_images.png,https://royalsociety.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_481_benign_images.png,https://www.datacamp.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_482_benign_images.png,https://pinchofyum.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_483_benign_images.png,https://www.trivago.in/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_484_benign_images.png,https://dribbble.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_485_benign_images.png,https://www.edx.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_486_benign_images.png,https://www.cisa.gov/uscert/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_487_benign_images.png,https://www.tripadvisor.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_488_benign_images.png,https://leetcode.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_489_benign_images.png,https://kshopey.ng/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_48_benign_images.png,https://medlineplus.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_490_benign_images.png,https://www.zagat.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_491_benign_images.png,https://www.foodandwine.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_492_benign_images.png,https://www.w3schools.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_493_benign_images.png,https://www.thepioneerwoman.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_494_benign_images.png,https://www.reuters.com/,0,benign
